showrange,movienm,moviecd,audicnt,showcnt,salesacc,audiacc
20181209~20181209,호두까기 인형과 4개의 왕국,20189843,74052,1280,1941303600,229936
20181209~20181209,런닝맨 : 풀룰루의 역습,20183745,56288,877,940140950,122873
20181209~20181209,모털 엔진,20178825,47572,1610,1822762269,203372
20181209~20181209,번개맨의 비밀,20183650,14883,417,279041400,35256
20181209~20181209,성난황소,20184481,13387,489,13046748087,1567264
20181209~20181209,완벽한 타인,20177538,12904,420,43785079924,5222293
20181209~20181209,헌터 킬러,20183288,9203,317,260051000,30450
20181210~20181210,국가부도의 날,20177552,84333,4147,23065930551,2808631
20181210~20181210,보헤미안 랩소디,20185485,78044,3472,62084904164,7138227
20181210~20181210,도어락,20179230,73418,4130,7487753010,900983
20181210~20181210,호두까기 인형과 4개의 왕국,20189843,19211,1111,2088851600,249147
20181210~20181210,모털 엔진,20178825,14755,1447,1943781869,218127
20181210~20181210,완벽한 타인,20177538,6473,474,43833277374,5228766
20181210~20181210,스파이더맨: 뉴 유니버스,20183238,5706,460,81568600,9141
20181210~20181210,헌터 킬러,20183288,5529,343,301872550,35979
20181210~20181210,성난황소,20184481,5194,500,13083978637,1572458
20181210~20181210,런닝맨 : 풀룰루의 역습,20183745,2579,284,957609600,125452
20181211~20181211,국가부도의 날,20177552,89309,4209,23758157351,2897940
20181211~20181211,보헤미안 랩소디,20185485,83529,3485,62748669014,7221756
20181211~20181211,도어락,20179230,68035,4084,8015576210,969018
20181211~20181211,호두까기 인형과 4개의 왕국,20189843,18498,1104,2232280600,267645
20181211~20181211,모털 엔진,20178825,15336,1412,2067297369,233463
20181211~20181211,스파이더맨: 뉴 유니버스,20183238,6459,465,134185200,15600
20181211~20181211,완벽한 타인,20177538,6379,465,43881032374,5235145
20181211~20181211,성난황소,20184481,5279,494,13122717387,1577737
20181211~20181211,헌터 킬러,20183288,5015,340,339261750,40994
20181211~20181211,스윙키즈,20175547,4702,14,166906000,23867
20181212~20181212,국가부도의 날,20177552,85784,3640,24419989351,2983724
20181212~20181212,보헤미안 랩소디,20185485,82993,3082,63409639464,7304749
20181212~20181212,도어락,20179230,66503,3402,8521359260,1035521
20181212~20181212,스파이더맨: 뉴 유니버스,20183238,40476,2720,447343250,56076
20181212~20181212,호두까기 인형과 4개의 왕국,20189843,19781,772,2379398100,287426
20181212~20181212,부탁 하나만 들어줘,20182082,17216,1506,173603800,21570
20181212~20181212,모털 엔진,20178825,7576,426,2122236419,241039
20181212~20181212,완벽한 타인,20177538,6139,385,43927322674,5241284
20181212~20181212,엘리엇과 산타 썰매단,20183685,4865,216,31944300,5228
20181212~20181212,모어 댄 블루,20181764,4049,318,66664000,9091
20181213~20181213,국가부도의 날,20177552,87984,3574,25106511501,3071708
20181213~20181213,보헤미안 랩소디,20185485,83962,3074,64080014914,7388711
20181213~20181213,도어락,20179230,65151,3168,9014158310,1100672
20181213~20181213,스파이더맨: 뉴 유니버스,20183238,36083,2609,730055050,92159
20181213~20181213,호두까기 인형과 4개의 왕국,20189843,16136,723,2499953600,303562
20181213~20181213,부탁 하나만 들어줘,20182082,14002,1399,288413950,35572
20181213~20181213,완벽한 타인,20177538,6564,362,43974338174,5247848
20181213~20181213,모털 엔진,20178825,6052,370,2166679119,247091
20181213~20181213,엘리엇과 산타 썰매단,20183685,4369,218,57410100,9597
20181213~20181213,성난황소,20184481,3079,151,13166409137,1583781
20181214~20181214,보헤미안 랩소디,20185485,114156,3299,65086014314,7502867
20181214~20181214,국가부도의 날,20177552,106108,3766,26005207966,3177816
20181214~20181214,도어락,20179230,88605,3214,9724468973,1189277
20181214~20181214,스파이더맨: 뉴 유니버스,20183238,51009,2505,1157152113,143168
20181214~20181214,호두까기 인형과 4개의 왕국,20189843,22364,779,2678581700,325926
20181214~20181214,부탁 하나만 들어줘,20182082,14886,1277,423258972,50458
20181214~20181214,스윙키즈,20175547,9804,354,296634400,37733
20181214~20181214,마약왕,20168773,7189,34,68744000,7197
20181214~20181214,완벽한 타인,20177538,6053,343,44025029374,5253901
20181214~20181214,모털 엔진,20178825,5725,331,2208051969,252816
20181215~20181215,보헤미안 랩소디,20185485,227048,3678,67132321314,7729915
20181215~20181215,국가부도의 날,20177552,187005,3968,27661071937,3364821
20181215~20181215,도어락,20179230,128392,3250,10816120036,1317669
20181215~20181215,스파이더맨: 뉴 유니버스,20183238,127349,2500,2230075426,270517
20181215~20181215,호두까기 인형과 4개의 왕국,20189843,44601,831,3051919000,370527
20181215~20181215,스윙키즈,20175547,30951,705,568608900,68684
20181215~20181215,런닝맨 : 풀룰루의 역습,20183745,22258,701,1199872700,158281
20181215~20181215,부탁 하나만 들어줘,20182082,20254,1007,609257238,70712
20181215~20181215,엘리엇과 산타 썰매단,20183685,15243,400,200837500,28969
20181215~20181215,완벽한 타인,20177538,8636,299,44099243174,5262537
20181216~20181216,보헤미안 랩소디,20185485,212584,3632,69040540814,7942499
20181216~20181216,국가부도의 날,20177552,171177,3878,29186727737,3535998
20181216~20181216,스파이더맨: 뉴 유니버스,20183238,119810,2513,3247115326,390327
20181216~20181216,도어락,20179230,109723,3147,11766278336,1427392
20181216~20181216,호두까기 인형과 4개의 왕국,20189843,37898,815,3373284500,408425
20181216~20181216,스윙키즈,20175547,32305,703,854433500,100989
20181216~20181216,런닝맨 : 풀룰루의 역습,20183745,22428,706,1378160850,180709
20181216~20181216,부탁 하나만 들어줘,20182082,16789,914,764048438,87501
20181216~20181216,엘리엇과 산타 썰매단,20183685,14179,417,314597500,43148
20181216~20181216,완벽한 타인,20177538,8084,297,44168998724,5270621
20181217~20181217,보헤미안 랩소디,20185485,79174,3588,69674038014,8021673
20181217~20181217,국가부도의 날,20177552,63357,3847,29680927437,3599355
20181217~20181217,도어락,20179230,42787,3085,12095587436,1470179
20181217~20181217,스파이더맨: 뉴 유니버스,20183238,33838,2353,3512397926,424165
20181217~20181217,호두까기 인형과 4개의 왕국,20189843,11845,763,3464648500,420270
20181217~20181217,부탁 하나만 들어줘,20182082,9066,1038,838428438,96567
20181217~20181217,완벽한 타인,20177538,4909,349,44206544874,5275530
20181217~20181217,마약왕,20168773,4166,19,102906000,11363
20181217~20181217,스윙키즈,20175547,3086,17,880873800,104075
20181217~20181217,엘리엇과 산타 썰매단,20183685,2498,177,329593200,45646
20181218~20181218,보헤미안 랩소디,20185485,86685,3610,70361433514,8108358
20181218~20181218,국가부도의 날,20177552,64550,3785,30176689537,3663905
20181218~20181218,도어락,20179230,42846,3025,12418811736,1513025
20181218~20181218,스파이더맨: 뉴 유니버스,20183238,39170,2334,3815494276,463335
20181218~20181218,말모이,20184105,22785,116,121153000,23048
20181218~20181218,호두까기 인형과 4개의 왕국,20189843,13509,756,3564978700,433779
20181218~20181218,부탁 하나만 들어줘,20182082,9748,1031,918150738,106315
20181218~20181218,마약왕,20168773,7596,33,148090000,18959
20181218~20181218,아쿠아맨,20180290,5259,21,50599000,5801
20181218~20181218,완벽한 타인,20177538,5090,349,44244069674,5280620
20181219~20181219,마약왕,20168773,250106,5300,2193466200,269065
20181219~20181219,아쿠아맨,20180290,145383,3839,1280267100,151184
20181219~20181219,스윙키즈,20175547,102502,3669,1698798800,211208
20181219~20181219,보헤미안 랩소디,20185485,43581,1118,70706696964,8151939
20181219~20181219,국가부도의 날,20177552,12265,445,30266274587,3676170
20181219~20181219,그린치,20182421,11938,815,112695500,16108
20181219~20181219,말모이,20184105,11570,50,179003000,34618
20181219~20181219,극장판 포켓몬스터 모두의 이야기,20183375,6992,373,64643450,8618
20181219~20181219,스파이더맨: 뉴 유니버스,20183238,6511,190,3864897076,469846
20181219~20181219,도어락,20179230,6138,233,12462887836,1519163
20181220~20181220,마약왕,20168773,185432,5300,3709537350,454497
20181220~20181220,아쿠아맨,20180290,132636,3916,2389121200,283820
20181220~20181220,스윙키즈,20175547,78455,3519,2287634000,289663
20181220~20181220,보헤미안 랩소디,20185485,44439,1165,71062240814,8196378
20181220~20181220,그린치,20182421,20348,876,240639050,36456
20181220~20181220,국가부도의 날,20177552,10177,436,30340691787,3686347
20181220~20181220,말모이,20184105,10133,41,235668000,44751
20181220~20181220,스파이더맨: 뉴 유니버스,20183238,8345,222,3928477226,478191
20181220~20181220,도어락,20179230,5868,231,12505176436,1525031
20181220~20181220,호두까기 인형과 4개의 왕국,20189843,4380,146,3636008700,444191
20181221~20181221,마약왕,20168773,182926,5336,5367250319,637423
20181221~20181221,아쿠아맨,20180290,181806,4146,4021759331,465626
20181221~20181221,스윙키즈,20175547,94342,3478,3050333869,384005
20181221~20181221,보헤미안 랩소디,20185485,58848,1374,71580833564,8255226
20181221~20181221,그린치,20182421,19125,837,371522400,55581
20181221~20181221,PMC: 더 벙커,20170658,12731,67,153657500,19609
20181221~20181221,스파이더맨: 뉴 유니버스,20183238,11593,281,4028020026,489784
20181221~20181221,국가부도의 날,20177552,10857,415,30428268587,3697204
20181221~20181221,도어락,20179230,6514,225,12556946186,1531545
20181221~20181221,호두까기 인형과 4개의 왕국,20189843,5133,164,3671520300,449324
20181222~20181222,아쿠아맨,20180290,378681,4691,7522826598,844307
20181222~20181222,마약왕,20168773,301170,5030,8137151802,938593
20181222~20181222,스윙키즈,20175547,141390,3254,4285386252,525395
20181222~20181222,보헤미안 랩소디,20185485,118557,1646,72664550164,8373783
20181222~20181222,그린치,20182421,71288,1303,930744550,126869
20181222~20181222,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,20183479,44580,559,471025500,60668
20181222~20181222,극장판 포켓몬스터 모두의 이야기,20183375,35976,662,402838700,52090
20181222~20181222,스파이더맨: 뉴 유니버스,20183238,25134,389,4247884626,514918
20181222~20181222,국가부도의 날,20177552,14297,358,30550348537,3711501
20181222~20181222,호두까기 인형과 4개의 왕국,20189843,10717,181,3746081700,460041
20181223~20181223,아쿠아맨,20180290,405753,4918,11266616798,1250060
20181223~20181223,마약왕,20168773,271586,4627,10637304952,1210179
20181223~20181223,스윙키즈,20175547,135550,3001,5478199652,660945
20181223~20181223,보헤미안 랩소디,20185485,128343,1769,73830512364,8502126
20181223~20181223,그린치,20182421,72512,1292,1508713250,199381
20181223~20181223,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,20183479,51871,697,882499800,112539
20181223~20181223,극장판 포켓몬스터 모두의 이야기,20183375,34907,681,677677750,86997
20181223~20181223,스파이더맨: 뉴 유니버스,20183238,26876,438,4485168726,541794
20181223~20181223,국가부도의 날,20177552,12412,328,30658136987,3723913
20181223~20181223,호두까기 인형과 4개의 왕국,20189843,11576,186,3826904400,471617
20181224~20181224,아쿠아맨,20180290,343758,4899,14167098698,1593818
20181224~20181224,마약왕,20168773,191134,4005,12213552552,1401313
20181224~20181224,보헤미안 랩소디,20185485,119923,1784,74804707664,8622049
20181224~20181224,스윙키즈,20175547,114277,2551,6375043602,775222
20181224~20181224,범블비,20186281,85275,2048,741109500,88976
20181224~20181224,그린치,20182421,33923,1112,1743634850,233304
20181224~20181224,스파이더맨: 뉴 유니버스,20183238,17677,402,4625250176,559471
20181224~20181224,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,20183479,11141,570,965117400,123680
20181224~20181224,호두까기 인형과 4개의 왕국,20189843,9698,193,3893958100,481315
20181224~20181224,국가부도의 날,20177552,8923,253,30726345987,3732836
20181225~20181225,아쿠아맨,20180290,507940,4283,18728237148,2101758
20181225~20181225,범블비,20186281,441893,4650,4573978350,530869
20181225~20181225,마약왕,20168773,209240,2815,14137975502,1610553
20181225~20181225,점박이 한반도의 공룡2 : 새로운 낙원,20183785,154579,1323,1293738300,161095
20181225~20181225,스윙키즈,20175547,144828,1856,7623304002,920050
20181225~20181225,보헤미안 랩소디,20185485,143949,1545,76100646464,8765998
20181225~20181225,그린치,20182421,119185,1152,2687635850,352489
20181225~20181225,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,20183479,69481,660,1507864400,193161
20181225~20181225,극장판 포켓몬스터 모두의 이야기,20183375,42160,515,1070920200,138039
20181225~20181225,스파이더맨: 뉴 유니버스,20183238,20956,271,4810095076,580427
20181226~20181226,PMC: 더 벙커,20170658,219234,4601,1545338050,241415
20181226~20181226,아쿠아맨,20180290,167392,3230,19808002548,2269150
20181226~20181226,범블비,20186281,100536,3781,5200703900,631405
20181226~20181226,스윙키즈,20175547,54156,1389,7946975702,974206
20181226~20181226,보헤미안 랩소디,20185485,53678,1135,76474606114,8819676
20181226~20181226,마약왕,20168773,51991,2006,14470228052,1662544
20181226~20181226,점박이 한반도의 공룡2 : 새로운 낙원,20183785,15460,568,1401261350,176555
20181226~20181226,그린치,20182421,14384,497,2781003500,366873
20181226~20181226,스파이더맨: 뉴 유니버스,20183238,8298,200,4864904676,588725
20181226~20181226,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,20183479,4556,205,1540655600,197717
20181227~20181227,PMC: 더 벙커,20170658,130647,4550,2598921950,372062
20181227~20181227,아쿠아맨,20180290,113341,3434,20734502298,2382491
20181227~20181227,범블비,20186281,56449,3519,5652700550,687854
20181227~20181227,보헤미안 랩소디,20185485,42277,1259,76818888114,8861953
20181227~20181227,스윙키즈,20175547,39085,1435,8244332252,1013291
20181227~20181227,마약왕,20168773,31836,1850,14726396002,1694380
20181227~20181227,점박이 한반도의 공룡2 : 새로운 낙원,20183785,18039,647,1529945700,194594
20181227~20181227,그린치,20182421,12131,461,2863895100,379004
20181227~20181227,스파이더맨: 뉴 유니버스,20183238,5933,204,4913246676,594658
20181227~20181227,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,20183479,5309,219,1580303950,203026
20181228~20181228,PMC: 더 벙커,20170658,154163,4647,3973811013,526225
